"market","globalTradeID","tradeID","date","rate","amount","total","fee","orderNumber","type","category"
"BTC_DASH",126324206,"5450091","2017-05-09 23:18:21","0.05360901","0.01797720","0.00096373","0.00000000","100379942601","buy","exchange"
"BTC_DASH",126324202,"5450090","2017-05-09 23:18:21","0.05360901","0.49535740","0.02655561","0.00000000","100379942601","buy","exchange"
"BTC_DASH",126316400,"5450036","2017-05-09 23:07:06","0.05360802","0.41596388","0.02229899","0.00000000","100379274270","buy","exchange"
"BTC_DASH",126299309,"5449871","2017-05-09 22:38:52","0.05427670","11.01029011","0.59760221","0.00000000","100377959586","sell","exchange"
"BTC_DASH",126297633,"5449821","2017-05-09 22:36:41","0.05368372","0.22960633","0.01232612","0.00000000","100377756789","buy","exchange"
"BTC_DASH",126288943,"5449594","2017-05-09 22:25:55","0.05388602","1.50791776","0.08125568","0.00000000","100376879667","buy","exchange"
"BTC_DASH",126270088,"5449056","2017-05-09 22:08:52","0.05520027","33.48968245","1.84863951","0.00000000","100375128420","buy","exchange"
"BTC_DASH",126270085,"5449053","2017-05-09 22:08:52","0.05521555","33.99628209","1.87712341","0.00000000","100375189359","buy","exchange"
"BTC_DASH",126269971,"5449049","2017-05-09 22:08:44","0.05521555","0.84256873","0.04652289","0.00000000","100375189359","buy","exchange"
"BTC_DASH",126269067,"5449039","2017-05-09 22:07:46","0.05521555","0.16940319","0.00935369","0.00000000","100375189359","buy","exchange"
"BTC_DASH",126265026,"5448977","2017-05-09 22:04:27","0.05520027","1.80000000","0.09936048","0.00000000","100375128420","buy","exchange"
"BTC_DASH",126264884,"5448976","2017-05-09 22:04:16","0.05520025","0.91591200","0.05055857","0.00000000","100375110438","buy","exchange"
"BTC_DASH",126264881,"5448975","2017-05-09 22:04:16","0.05520025","0.46539180","0.02568974","0.00000000","100375110438","buy","exchange"
"BTC_DASH",126262255,"5448936","2017-05-09 22:01:31","0.05636910","15.89132368","0.89577961","0.00000000","100374762786","sell","exchange"
"BTC_DASH",126257075,"5448799","2017-05-09 21:56:20","0.05561007","1.78330000","0.09916943","0.00000000","100374246303","buy","exchange"
"BTC_DASH",126256942,"5448797","2017-05-09 21:56:18","0.05561007","0.17773058","0.00988360","0.00000000","100374246303","buy","exchange"
"BTC_DASH",126256834,"5448796","2017-05-09 21:56:08","0.05561007","13.80083114","0.76746518","0.00000000","100374246303","buy","exchange"
"BTC_DASH",126255033,"5448768","2017-05-09 21:54:13","0.05561007","0.07610367","0.00423213","0.00000000","100374246303","buy","exchange"
"BTC_DASH",126254938,"5448760","2017-05-09 21:54:05","0.05561007","2.88096355","0.16021058","0.00000000","100374151398","buy","exchange"
"BTC_DASH",126254761,"5448742","2017-05-09 21:53:56","0.05620099","1.77997682","0.10003645","0.00000000","100374198351","sell","exchange"
"BTC_DASH",126254653,"5448739","2017-05-09 21:53:47","0.05561007","0.34565312","0.01922179","0.00000000","100374151398","buy","exchange"
"BTC_DASH",126254567,"5448738","2017-05-09 21:53:45","0.05561007","0.54192500","0.03013648","0.00000000","100374151398","buy","exchange"
"BTC_DASH",126254383,"5448737","2017-05-09 21:53:36","0.05561007","0.79990083","0.04448254","0.00000000","100374151398","buy","exchange"
"BTC_DASH",126254210,"5448734","2017-05-09 21:53:31","0.05561007","0.07547003","0.00419689","0.00000000","100374151398","buy","exchange"
"BTC_DASH",126247306,"5448214","2017-05-09 21:46:43","0.05549998","2.80894591","0.15589644","0.00000000","100372770780","sell","exchange"
"BTC_DASH",126247283,"5448213","2017-05-09 21:46:42","0.05549998","0.01346182","0.00074713","0.00000000","100372770780","sell","exchange"
"BTC_DASH",126247273,"5448211","2017-05-09 21:46:41","0.05549998","0.02239642","0.00124300","0.00000000","100372770780","sell","exchange"
"BTC_DASH",126247257,"5448210","2017-05-09 21:46:40","0.05549998","0.04417348","0.00245162","0.00000000","100372770780","sell","exchange"
"BTC_DASH",126247251,"5448209","2017-05-09 21:46:39","0.05549998","0.33682380","0.01869371","0.00000000","100372770780","sell","exchange"
"BTC_DASH",126242343,"5448044","2017-05-09 21:42:12","0.05499867","36.12814637","1.98699999","0.00000000","100372673877","sell","exchange"
"BTC_DASH",126241971,"5448038","2017-05-09 21:41:53","0.05499864","35.60088031","1.95799999","0.00000000","100372609941","sell","exchange"
"BTC_DASH",126241728,"5448003","2017-05-09 21:41:41","0.05463021","1.08725177","0.05939679","0.00000000","100372608942","buy","exchange"
"BTC_DASH",126236353,"5447943","2017-05-09 21:37:26","0.05442047","0.04147079","0.00225685","0.00000000","100372298253","buy","exchange"
"BTC_DASH",126236152,"5447941","2017-05-09 21:37:14","0.05442047","0.00000055","0.00000002","0.00000000","100372298253","buy","exchange"
"BTC_DASH",126236040,"5447933","2017-05-09 21:37:06","0.05442047","5.13918648","0.27967694","0.00000000","100372298253","buy","exchange"
"BTC_DASH",126232639,"5447890","2017-05-09 21:34:02","0.05421673","0.01841620","0.00099846","0.00000000","100371973578","sell","exchange"
"BTC_DASH",126232161,"5447887","2017-05-09 21:33:40","0.05421673","2.17898751","0.11813757","0.00000000","100371973578","sell","exchange"
"BTC_DASH",126231623,"5447880","2017-05-09 21:33:12","0.05421673","5.52987339","0.29981165","0.00000000","100371973578","sell","exchange"
"BTC_DASH",126231624,"5447881","2017-05-09 21:33:12","0.05421673","0.06580883","0.00356793","0.00000000","100371973578","sell","exchange"
"BTC_DASH",126227897,"5447816","2017-05-09 21:28:00","0.05368375","4.63066710","0.24859157","0.00000000","100371634917","buy","exchange"
"BTC_DASH",126227898,"5447817","2017-05-09 21:28:00","0.05368373","0.58313172","0.03130468","0.00000000","100371626925","buy","exchange"
"BTC_DASH",126216222,"5447611","2017-05-09 21:13:39","0.05415884","36.07905930","1.95399999","0.00000000","100370529024","buy","exchange"
"BTC_DASH",126195757,"5447214","2017-05-09 20:54:20","0.05559998","0.79510656","0.04420790","0.00000000","100369016538","sell","exchange"
"BTC_DASH",126195784,"5447220","2017-05-09 20:54:20","0.05510002","23.88823579","1.31624226","0.00000000","100368989565","buy","exchange"
"BTC_DASH",126195716,"5447208","2017-05-09 20:54:17","0.05510002","4.75451400","0.26197381","0.00000000","100368989565","buy","exchange"
"BTC_DASH",126195660,"5447207","2017-05-09 20:54:16","0.05510002","2.61257314","0.14395283","0.00000000","100368989565","buy","exchange"
"BTC_DASH",126195543,"5447203","2017-05-09 20:54:12","0.05510002","1.54677985","0.08522760","0.00000000","100368989565","buy","exchange"
"BTC_DASH",126195544,"5447204","2017-05-09 20:54:12","0.05510002","1.45800000","0.08033582","0.00000000","100368989565","buy","exchange"
"BTC_DASH",126195512,"5447200","2017-05-09 20:54:10","0.05510002","0.54582898","0.03007518","0.00000000","100368989565","buy","exchange"
"BTC_DASH",126195450,"5447199","2017-05-09 20:54:08","0.05510002","0.82018960","0.04519246","0.00000000","100368989565","buy","exchange"
"BTC_DASH",126195238,"5447177","2017-05-09 20:54:01","0.05556101","0.30829603","0.01712923","0.00000000","100368943611","sell","exchange"
"BTC_DASH",126195111,"5447173","2017-05-09 20:53:55","0.05510001","0.41385167","0.02280323","0.00000000","100368942612","buy","exchange"
"BTC_DASH",126194242,"5447155","2017-05-09 20:53:26","0.05554036","2.65643049","0.14753910","0.00000000","100368837717","sell","exchange"
"BTC_DASH",126194203,"5447154","2017-05-09 20:53:25","0.05554036","7.66297291","0.42560427","0.00000000","100368837717","sell","exchange"
"BTC_DASH",126194183,"5447152","2017-05-09 20:53:24","0.05554036","0.90991862","0.05053720","0.00000000","100368837717","sell","exchange"
"BTC_DASH",126194184,"5447153","2017-05-09 20:53:24","0.05554036","0.00911402","0.00050619","0.00000000","100368837717","sell","exchange"
"BTC_DASH",126193832,"5447138","2017-05-09 20:53:12","0.05549997","0.98061944","0.05442434","0.00000000","100368812742","sell","exchange"
"BTC_DASH",126193766,"5447098","2017-05-09 20:53:12","0.05508339","6.42422063","0.35386785","0.00000000","100368803751","buy","exchange"
"BTC_DASH",126193639,"5447097","2017-05-09 20:53:09","0.05508339","5.00000000","0.27541695","0.00000000","100368803751","buy","exchange"
"BTC_DASH",126193335,"5447095","2017-05-09 20:52:58","0.05508339","0.07920000","0.00436260","0.00000000","100368803751","buy","exchange"
"BTC_DASH",126193314,"5447094","2017-05-09 20:52:57","0.05508339","0.03956749","0.00217951","0.00000000","100368803751","buy","exchange"
"BTC_DASH",126193311,"5447093","2017-05-09 20:52:57","0.05508339","0.95648500","0.05268643","0.00000000","100368803751","buy","exchange"
"BTC_DASH",126184527,"5446478","2017-05-09 20:48:28","0.05307725","2.91560564","0.15475232","0.00000000","100368089466","sell","exchange"
"BTC_DASH",126181913,"5446416","2017-05-09 20:46:09","0.05199999","6.02574200","0.31333852","0.00000000","100367848707","sell","exchange"
"BTC_DASH",126181917,"5446417","2017-05-09 20:46:09","0.05199999","2.08001966","0.10816100","0.00000000","100367848707","sell","exchange"
"BTC_DASH",126181904,"5446415","2017-05-09 20:46:08","0.05199999","1.01761300","0.05291586","0.00000000","100367848707","sell","exchange"
"BTC_DASH",126181902,"5446414","2017-05-09 20:46:07","0.05199999","9.06505300","0.47138266","0.00000000","100367848707","sell","exchange"
"BTC_DASH",126181901,"5446413","2017-05-09 20:46:07","0.05199999","19.27311800","1.00220194","0.00000000","100367848707","sell","exchange"
"BTC_DASH",126181808,"5446390","2017-05-09 20:46:05","0.05238146","29.23511467","1.53137798","0.00000000","100367785770","buy","exchange"
"BTC_DASH",126181716,"5446385","2017-05-09 20:46:02","0.05307727","4.36158886","0.23150122","0.00000000","100367724831","sell","exchange"
"BTC_DASH",126181269,"5446378","2017-05-09 20:45:52","0.05238146","3.22608200","0.16898688","0.00000000","100367785770","buy","exchange"
"BTC_DASH",126181161,"5446376","2017-05-09 20:45:49","0.05238146","3.95223404","0.20702378","0.00000000","100367785770","buy","exchange"
"BTC_DASH",126181162,"5446377","2017-05-09 20:45:49","0.05238146","0.18943578","0.00992292","0.00000000","100367785770","buy","exchange"
"BTC_DASH",126181018,"5446372","2017-05-09 20:45:37","0.05238146","0.87222488","0.04568841","0.00000000","100367785770","buy","exchange"
"BTC_DASH",126180992,"5446367","2017-05-09 20:45:34","0.05307727","32.15121596","1.70649877","0.00000000","100367724831","sell","exchange"
"BTC_DASH",126179611,"5446334","2017-05-09 20:44:35","0.05307725","1.66082752","0.08815215","0.00000000","100367659896","sell","exchange"
"BTC_DASH",126177906,"5446220","2017-05-09 20:43:19","0.05254980","4.46489987","0.23462959","0.00000000","100366776780","sell","exchange"
"BTC_DASH",126173237,"5446019","2017-05-09 20:40:33","0.05174416","4.24903187","0.21986258","0.00000000","100367124432","buy","exchange"
"BTC_DASH",126173235,"5446017","2017-05-09 20:40:32","0.05174416","30.60009032","1.58337596","0.00000000","100367124432","buy","exchange"
"BTC_DASH",126173224,"5446015","2017-05-09 20:40:32","0.05174416","0.18606305","0.00962767","0.00000000","100367124432","buy","exchange"
"BTC_DASH",126173222,"5446014","2017-05-09 20:40:31","0.05174416","0.21187801","0.01096344","0.00000000","100367124432","buy","exchange"
"BTC_DASH",126173212,"5446013","2017-05-09 20:40:30","0.05174416","0.01229060","0.00063596","0.00000000","100367124432","buy","exchange"
"BTC_DASH",126173207,"5446012","2017-05-09 20:40:29","0.05174416","0.08593647","0.00444671","0.00000000","100367124432","buy","exchange"
"BTC_DASH",126173194,"5446010","2017-05-09 20:40:28","0.05174416","0.02097642","0.00108540","0.00000000","100367124432","buy","exchange"
"BTC_DASH",126173198,"5446011","2017-05-09 20:40:28","0.05174416","0.01005423","0.00052024","0.00000000","100367124432","buy","exchange"
"BTC_DASH",126173185,"5446008","2017-05-09 20:40:27","0.05174416","0.14135852","0.00731447","0.00000000","100367124432","buy","exchange"
"BTC_DASH",126173190,"5446009","2017-05-09 20:40:27","0.05174416","0.08954092","0.00463321","0.00000000","100367124432","buy","exchange"
"BTC_DASH",126173179,"5446007","2017-05-09 20:40:27","0.05174416","0.02441749","0.00126346","0.00000000","100367124432","buy","exchange"
"BTC_DASH",126173159,"5446006","2017-05-09 20:40:26","0.05174416","0.27613341","0.01428829","0.00000000","100367124432","buy","exchange"
"BTC_DASH",126173087,"5446004","2017-05-09 20:40:25","0.05174416","0.22410528","0.01159613","0.00000000","100367124432","buy","exchange"
"BTC_DASH",126173093,"5446005","2017-05-09 20:40:25","0.05174416","0.62589472","0.03238639","0.00000000","100367124432","buy","exchange"
"BTC_DASH",126173060,"5446001","2017-05-09 20:40:24","0.05174415","2.12500000","0.10995631","0.00000000","100367118438","buy","exchange"
"BTC_DASH",126171013,"5445951","2017-05-09 20:37:57","0.05174409","0.00027191","0.00001406","0.00000000","100366778778","buy","exchange"
"BTC_DASH",126170342,"5445944","2017-05-09 20:37:22","0.05174409","2.19417551","0.11353561","0.00000000","100366778778","buy","exchange"
"BTC_DASH",126168919,"5445884","2017-05-09 20:35:58","0.05222348","6.98914314","0.36499737","0.00000000","100366574982","sell","exchange"
"BTC_DASH",126168916,"5445883","2017-05-09 20:35:58","0.05222348","0.15963996","0.00833695","0.00000000","100366574982","sell","exchange"
"BTC_DASH",126168905,"5445881","2017-05-09 20:35:57","0.05222348","12.20515000","0.63739540","0.00000000","100366574982","sell","exchange"
"BTC_DASH",126168911,"5445882","2017-05-09 20:35:57","0.05222348","0.15657997","0.00817715","0.00000000","100366574982","sell","exchange"
"BTC_DASH",126168822,"5445880","2017-05-09 20:35:56","0.05222348","18.30772500","0.95609311","0.00000000","100366574982","sell","exchange"
"BTC_DASH",126168332,"5445862","2017-05-09 20:35:38","0.05205059","31.08712697","1.61810330","0.00000000","100366351206","sell","exchange"
"BTC_DASH",126168321,"5445861","2017-05-09 20:35:38","0.05205059","0.62221955","0.03238689","0.00000000","100366351206","sell","exchange"
"BTC_DASH",126168320,"5445860","2017-05-09 20:35:38","0.05205059","0.15653989","0.00814799","0.00000000","100366351206","sell","exchange"
"BTC_DASH",126168308,"5445859","2017-05-09 20:35:37","0.05205059","1.30277573","0.06781024","0.00000000","100366351206","sell","exchange"
"BTC_DASH",126168306,"5445858","2017-05-09 20:35:37","0.05205059","0.10423325","0.00542540","0.00000000","100366351206","sell","exchange"
"BTC_DASH",126168304,"5445857","2017-05-09 20:35:36","0.05205059","0.15634989","0.00813810","0.00000000","100366351206","sell","exchange"
"BTC_DASH",126168295,"5445856","2017-05-09 20:35:36","0.05205059","0.26047315","0.01355778","0.00000000","100366351206","sell","exchange"
"BTC_DASH",126168290,"5445855","2017-05-09 20:35:35","0.05205059","0.02302330","0.00119837","0.00000000","100366351206","sell","exchange"
"BTC_DASH",126168282,"5445854","2017-05-09 20:35:35","0.05205059","3.13602405","0.16323190","0.00000000","100366351206","sell","exchange"
"BTC_DASH",126164482,"5445785","2017-05-09 20:31:23","0.05173104","2.82796863","0.14629375","0.00000000","100366004553","buy","exchange"
"BTC_DASH",126163428,"5445764","2017-05-09 20:30:02","0.05173102","0.50744384","0.02625058","0.00000000","100365853704","buy","exchange"
"BTC_DASH",126163371,"5445761","2017-05-09 20:29:57","0.05173102","0.00813512","0.00042083","0.00000000","100365853704","buy","exchange"
"BTC_DASH",126163343,"5445759","2017-05-09 20:29:55","0.05173102","1.99700000","0.10330684","0.00000000","100365853704","buy","exchange"
"BTC_DASH",126163344,"5445760","2017-05-09 20:29:55","0.05173102","0.00232819","0.00012043","0.00000000","100365853704","buy","exchange"
"BTC_DASH",126162608,"5445750","2017-05-09 20:28:58","0.05202986","5.94482700","0.30930851","0.00000000","100365847710","sell","exchange"
"BTC_DASH",126159491,"5445686","2017-05-09 20:24:48","0.05216880","36.93778656","1.92699999","0.00000000","100365452106","sell","exchange"
"BTC_DASH",126156179,"5445462","2017-05-09 20:19:26","0.05188711","9.89825000","0.51359158","0.00000000","100364076483","buy","exchange"
"BTC_DASH",126156181,"5445463","2017-05-09 20:19:26","0.05188711","2.58377513","0.13406462","0.00000000","100364076483","buy","exchange"
"BTC_DASH",126156176,"5445461","2017-05-09 20:19:26","0.05188711","0.01250428","0.00064881","0.00000000","100364076483","buy","exchange"
"BTC_DASH",126156175,"5445460","2017-05-09 20:19:25","0.05188711","8.97379998","0.46562454","0.00000000","100364076483","buy","exchange"
"BTC_DASH",126156169,"5445458","2017-05-09 20:19:25","0.05188711","2.71628349","0.14094010","0.00000000","100364076483","buy","exchange"
"BTC_DASH",126156174,"5445459","2017-05-09 20:19:25","0.05188711","1.81085565","0.09396006","0.00000000","100364076483","buy","exchange"
"BTC_DASH",126156166,"5445456","2017-05-09 20:19:24","0.05188711","0.24431602","0.01267685","0.00000000","100364076483","buy","exchange"
"BTC_DASH",126156167,"5445457","2017-05-09 20:19:24","0.05188711","8.75500000","0.45427164","0.00000000","100364076483","buy","exchange"
"BTC_DASH",126156165,"5445455","2017-05-09 20:19:23","0.05188711","3.25133307","0.16870227","0.00000000","100364076483","buy","exchange"
"BTC_DASH",126154252,"5445411","2017-05-09 20:16:54","0.05202930","32.67607893","1.70011351","0.00000000","100364512047","buy","exchange"
"BTC_DASH",126153847,"5445408","2017-05-09 20:16:13","0.05202930","5.11071137","0.26590673","0.00000000","100364512047","buy","exchange"
"BTC_DASH",126150522,"5445351","2017-05-09 20:09:52","0.05229072","0.00218304","0.00011415","0.00000000","100364000559","sell","exchange"
"BTC_DASH",126150505,"5445350","2017-05-09 20:09:51","0.05229072","11.55443280","0.60418961","0.00000000","100364000559","sell","exchange"
"BTC_DASH",126150161,"5445325","2017-05-09 20:09:13","0.05252492","0.00461900","0.00024261","0.00000000","100363738821","sell","exchange"
"BTC_DASH",126150171,"5445326","2017-05-09 20:09:13","0.05252492","0.07158453","0.00375997","0.00000000","100363738821","sell","exchange"
"BTC_DASH",126150158,"5445324","2017-05-09 20:09:12","0.05252492","0.00439400","0.00023079","0.00000000","100363738821","sell","exchange"
"BTC_DASH",126150143,"5445322","2017-05-09 20:09:11","0.05252492","0.00397800","0.00020894","0.00000000","100363738821","sell","exchange"
"BTC_DASH",126150140,"5445321","2017-05-09 20:09:11","0.05252492","0.00378500","0.00019880","0.00000000","100363738821","sell","exchange"
"BTC_DASH",126150144,"5445323","2017-05-09 20:09:11","0.05252492","0.00418100","0.00021960","0.00000000","100363738821","sell","exchange"
"BTC_DASH",126150123,"5445318","2017-05-09 20:09:10","0.05252492","0.00326200","0.00017133","0.00000000","100363738821","sell","exchange"
"BTC_DASH",126150137,"5445319","2017-05-09 20:09:10","0.05252492","0.00342800","0.00018005","0.00000000","100363738821","sell","exchange"
"BTC_DASH",126150139,"5445320","2017-05-09 20:09:10","0.05252492","0.00360200","0.00018919","0.00000000","100363738821","sell","exchange"
"BTC_DASH",126150114,"5445315","2017-05-09 20:09:09","0.05252492","0.00281100","0.00014764","0.00000000","100363738821","sell","exchange"
"BTC_DASH",126150117,"5445316","2017-05-09 20:09:09","0.05252492","0.00295400","0.00015515","0.00000000","100363738821","sell","exchange"
"BTC_DASH",126150119,"5445317","2017-05-09 20:09:09","0.05252492","0.00310400","0.00016303","0.00000000","100363738821","sell","exchange"
"BTC_DASH",126150111,"5445313","2017-05-09 20:09:08","0.05252492","0.00254600","0.00013372","0.00000000","100363738821","sell","exchange"
"BTC_DASH",126150108,"5445312","2017-05-09 20:09:08","0.05252492","0.00242300","0.00012726","0.00000000","100363738821","sell","exchange"
"BTC_DASH",126150112,"5445314","2017-05-09 20:09:08","0.05252492","0.00267500","0.00014050","0.00000000","100363738821","sell","exchange"
"BTC_DASH",126149831,"5445310","2017-05-09 20:08:37","0.05252492","33.08683076","1.73788313","0.00000000","100363738821","sell","exchange"
"BTC_DASH",126149339,"5445301","2017-05-09 20:07:59","0.05252492","4.28079080","0.22484819","0.00000000","100363738821","sell","exchange"
"BTC_DASH",126148536,"5445291","2017-05-09 20:06:45","0.05252493","0.00206502","0.00010846","0.00000000","100363727832","sell","exchange"
"BTC_DASH",126148539,"5445292","2017-05-09 20:06:45","0.05252493","0.00206502","0.00010846","0.00000000","100363727832","sell","exchange"
"BTC_DASH",126147811,"5445275","2017-05-09 20:05:37","0.05254996","0.00005844","0.00000307","0.00000000","100363619940","sell","exchange"
"BTC_DASH",126135782,"5445094","2017-05-09 19:51:19","0.05174001","12.67326542","0.65571487","0.00000000","100362365196","buy","exchange"
"BTC_DASH",126135678,"5445092","2017-05-09 19:51:09","0.05174001","0.33558012","0.01736291","0.00000000","100362365196","buy","exchange"
"BTC_DASH",126135622,"5445091","2017-05-09 19:51:03","0.05174001","1.03903289","0.05375957","0.00000000","100362365196","buy","exchange"
"BTC_DASH",126133846,"5445052","2017-05-09 19:48:47","0.05190004","37.64929660","1.95399999","0.00000000","100361777784","buy","exchange"
"BTC_DASH",126126985,"5444905","2017-05-09 19:41:55","0.05233999","0.35332077","0.01849280","0.00000000","100361341221","sell","exchange"
"BTC_DASH",126126984,"5444904","2017-05-09 19:41:54","0.05233999","0.24827793","0.01299486","0.00000000","100361341221","sell","exchange"
"BTC_DASH",126126961,"5444902","2017-05-09 19:41:53","0.05233999","0.06604229","0.00345665","0.00000000","100361341221","sell","exchange"
"BTC_DASH",126126975,"5444903","2017-05-09 19:41:53","0.05233999","0.28217284","0.01476892","0.00000000","100361341221","sell","exchange"
"BTC_DASH",126126948,"5444900","2017-05-09 19:41:52","0.05233999","0.06239237","0.00326561","0.00000000","100361341221","sell","exchange"
"BTC_DASH",126126954,"5444901","2017-05-09 19:41:52","0.05233999","0.29482460","0.01543111","0.00000000","100361341221","sell","exchange"
"BTC_DASH",126126933,"5444898","2017-05-09 19:41:51","0.05233999","0.01530035","0.00080082","0.00000000","100361341221","sell","exchange"
"BTC_DASH",126126936,"5444899","2017-05-09 19:41:51","0.05233999","0.70543211","0.03692230","0.00000000","100361341221","sell","exchange"
"BTC_DASH",126126916,"5444895","2017-05-09 19:41:50","0.05233999","0.73708643","0.03857909","0.00000000","100361341221","sell","exchange"
"BTC_DASH",126126920,"5444896","2017-05-09 19:41:50","0.05233999","0.44225186","0.02314745","0.00000000","100361341221","sell","exchange"
"BTC_DASH",126126925,"5444897","2017-05-09 19:41:50","0.05233999","0.29483456","0.01543163","0.00000000","100361341221","sell","exchange"
"BTC_DASH",126126911,"5444894","2017-05-09 19:41:49","0.05233999","1.09309406","0.05721253","0.00000000","100361341221","sell","exchange"
"BTC_DASH",126126910,"5444893","2017-05-09 19:41:48","0.05233999","1.63964110","0.08581879","0.00000000","100361341221","sell","exchange"
"BTC_DASH",126126907,"5444892","2017-05-09 19:41:48","0.05233999","2.15092490","0.11257938","0.00000000","100361341221","sell","exchange"
"BTC_DASH",126126892,"5444891","2017-05-09 19:41:48","0.05233999","0.57583026","0.03013895","0.00000000","100361341221","sell","exchange"
"BTC_DASH",126126877,"5444889","2017-05-09 19:41:47","0.05233999","1.70000000","0.08897798","0.00000000","100361341221","sell","exchange"
"BTC_DASH",126126883,"5444890","2017-05-09 19:41:47","0.05233999","0.01148387","0.00060106","0.00000000","100361341221","sell","exchange"
"BTC_DASH",126126864,"5444888","2017-05-09 19:41:46","0.05233999","2.55000000","0.13346697","0.00000000","100361341221","sell","exchange"
"BTC_DASH",126126855,"5444887","2017-05-09 19:41:44","0.05233999","0.33126510","0.01733841","0.00000000","100361341221","sell","exchange"
"BTC_DASH",126126847,"5444886","2017-05-09 19:41:43","0.05233999","0.23604135","0.01235440","0.00000000","100361341221","sell","exchange"
"BTC_DASH",126126818,"5444884","2017-05-09 19:41:42","0.05233999","0.44224190","0.02314693","0.00000000","100361341221","sell","exchange"
"BTC_DASH",126126821,"5444885","2017-05-09 19:41:42","0.05233999","0.50132275","0.02623922","0.00000000","100361341221","sell","exchange"
"BTC_DASH",126126814,"5444883","2017-05-09 19:41:41","0.05233999","1.09878020","0.05751014","0.00000000","100361341221","sell","exchange"
"BTC_DASH",126126809,"5444882","2017-05-09 19:41:41","0.05233999","0.01560520","0.00081677","0.00000000","100361341221","sell","exchange"
"BTC_DASH",126126808,"5444881","2017-05-09 19:41:40","0.05233999","4.33436113","0.22686041","0.00000000","100361341221","sell","exchange"
"BTC_DASH",126126802,"5444880","2017-05-09 19:41:40","0.05233999","3.57011147","0.18685959","0.00000000","100361341221","sell","exchange"
"BTC_DASH",126126776,"5444879","2017-05-09 19:41:38","0.05233999","1.63963110","0.08581827","0.00000000","100361341221","sell","exchange"
"BTC_DASH",126126767,"5444878","2017-05-09 19:41:37","0.05233999","0.00003934","0.00000205","0.00000000","100361341221","sell","exchange"
"BTC_DASH",126126735,"5444876","2017-05-09 19:41:36","0.05233999","0.01529040","0.00080029","0.00000000","100361341221","sell","exchange"
"BTC_DASH",126126740,"5444877","2017-05-09 19:41:36","0.05233999","0.73707640","0.03857857","0.00000000","100361341221","sell","exchange"
"BTC_DASH",126126716,"5444874","2017-05-09 19:41:35","0.05233999","0.70542210","0.03692178","0.00000000","100361341221","sell","exchange"
"BTC_DASH",126126725,"5444875","2017-05-09 19:41:35","0.05233999","0.21713693","0.01136494","0.00000000","100361341221","sell","exchange"
"BTC_DASH",126126695,"5444873","2017-05-09 19:41:33","0.05233999","0.24181030","0.01265634","0.00000000","100361341221","sell","exchange"
"BTC_DASH",126126677,"5444872","2017-05-09 19:41:32","0.05233999","2.45750307","0.12862568","0.00000000","100361341221","sell","exchange"
"BTC_DASH",126126666,"5444871","2017-05-09 19:41:31","0.05233999","2.72546390","0.14265075","0.00000000","100361341221","sell","exchange"
"BTC_DASH",126126660,"5444870","2017-05-09 19:41:30","0.05233999","0.59176135","0.03097278","0.00000000","100361341221","sell","exchange"
"BTC_DASH",126126645,"5444868","2017-05-09 19:41:29","0.05233999","4.53564443","0.23739558","0.00000000","100361341221","sell","exchange"
"BTC_DASH",126125979,"5444832","2017-05-09 19:40:44","0.05190030","37.24448606","1.93299999","0.00000000","100361377185","buy","exchange"
"BTC_DASH",126123997,"5444813","2017-05-09 19:38:23","0.05235868","0.00954949","0.00049999","0.00000000","100361249313","sell","exchange"
"BTC_DASH",126119936,"5444759","2017-05-09 19:33:02","0.05209830","28.71999860","1.49626310","0.00000000","100360705857","buy","exchange"
"BTC_DASH",126119424,"5444751","2017-05-09 19:32:28","0.05211006","0.77674763","0.04047636","0.00000000","100360790772","buy","exchange"
"BTC_DASH",126119257,"5444749","2017-05-09 19:32:14","0.05211008","8.73258547","0.45505572","0.00000000","100360773789","buy","exchange"
"BTC_DASH",126118252,"5444723","2017-05-09 19:31:03","0.05230009","0.17735383","0.00927562","0.00000000","100360584978","buy","exchange"
"BTC_DASH",126102803,"5444488","2017-05-09 19:14:02","0.05228077","0.06019510","0.00314704","0.00000000","100359198366","sell","exchange"
"BTC_DASH",126102786,"5444487","2017-05-09 19:14:00","0.05228077","0.03474163","0.00181631","0.00000000","100359198366","sell","exchange"
"BTC_DASH",126102780,"5444486","2017-05-09 19:13:59","0.05228077","0.00233850","0.00012225","0.00000000","100359198366","sell","exchange"
"BTC_DASH",126102777,"5444485","2017-05-09 19:13:58","0.05228077","0.02083500","0.00108926","0.00000000","100359198366","sell","exchange"
"BTC_DASH",126102754,"5444484","2017-05-09 19:13:57","0.05228077","0.08718612","0.00455815","0.00000000","100359198366","sell","exchange"
"BTC_DASH",126102685,"5444470","2017-05-09 19:13:49","0.05225976","0.08717610","0.00455580","0.00000000","100358831733","sell","exchange"
"BTC_DASH",126102688,"5444471","2017-05-09 19:13:49","0.05225976","0.62148459","0.03247863","0.00000000","100358831733","sell","exchange"
"BTC_DASH",126102668,"5444467","2017-05-09 19:13:45","0.05225976","0.22152839","0.01157702","0.00000000","100358831733","sell","exchange"
"BTC_DASH",126102658,"5444466","2017-05-09 19:13:45","0.05225976","1.78286132","0.09317190","0.00000000","100358831733","sell","exchange"
"BTC_DASH",126102654,"5444465","2017-05-09 19:13:43","0.05225976","0.08434351","0.00440777","0.00000000","100358831733","sell","exchange"
